"","monthyear_date","site","mths_since_irs_continuous","mths_since_irs","precip","precip_lag","count_previous_irs","count_irs_12_months","count_irs_24_months","tested","cases","proportion_rdt","count_rdt","notsuspect","suspect","tpr","tpr_adj_cases","cases_adjusted","month","time_cat"
"75",2015-05-01,"Orum",4,4,7.3962984085083,8.06776428222656,0,1,1,808,501,0.533415841584158,431,423,844,0.620049504950495,22.3217821782178,523,5,1
"76",2015-05-01,"Alebtong",4,4,7.86021137237549,6.61607551574707,0,1,1,66,18,1,66,1070,546,0.272727272727273,130.909090909091,149,5,1
"77",2015-06-01,"Nagongera",5,5,20.5013961791992,12.3543128967285,0,1,1,767,203,0.0547588005215124,42,942,781,0.264667535853977,3.70534550195567,207,6,1
"78",2015-06-01,"Amolatar",5,5,5.75906753540039,7.63452434539795,0,1,1,654,307,0.709480122324159,464,1423,916,0.469418960244648,122.987767584098,430,6,1
"79",2015-06-01,"Dokolo",5,5,8.71511745452881,8.05005645751953,0,1,1,1333,858,0.948987246811703,1265,1268,1712,0.643660915228807,243.947486871718,1102,6,1
"80",2015-06-01,"Orum",5,5,10.0651884078979,7.3962984085083,0,1,1,1159,960,0.0448662640207075,52,442,1233,0.828300258843831,61.2942191544435,1021,6,1
"81",2015-06-01,"Alebtong",5,5,8.9284143447876,7.86021137237549,0,1,1,804,565,0.998756218905473,803,1367,1234,0.70273631840796,302.176616915423,867,6,1
"82",2015-07-01,"Nagongera",6,1,1.81442439556122,20.5013961791992,1,2,2,753,120,0.128818061088977,97,915,770,0.159362549800797,2.70916334661355,123,7,1
"83",2015-07-01,"Amolatar",6,1,1.09696316719055,5.75906753540039,1,2,2,670,273,0.982089552238806,658,1445,673,0.407462686567164,1.22238805970149,274,7,1
"84",2015-07-01,"Dokolo",6,1,1.96689069271088,8.71511745452881,1,2,2,1350,619,0.98,1323,1068,1463,0.458518518518518,51.8125925925926,671,7,1
"85",2015-07-01,"Orum",6,1,1.52637541294098,10.0651884078979,1,2,2,776,606,0.105670103092784,82,522,820,0.780927835051546,34.360824742268,640,7,1
"86",2015-07-01,"Alebtong",6,1,1.85619902610779,8.9284143447876,1,2,2,952,645,1,952,845,1044,0.677521008403361,62.3319327731092,707,7,1
"87",2015-08-01,"Nagongera",7,2,24.3369827270508,1.81442439556122,1,2,2,599,66,0.151919866444073,91,1232,644,0.110183639398998,4.95826377295493,71,8,1
"88",2015-08-01,"Amolatar",7,2,15.8918151855469,1.09696316719055,1,2,2,494,104,1,494,1646,495,0.210526315789474,0.210526315789474,104,8,1
"89",2015-08-01,"Dokolo",7,2,17.2422122955322,1.96689069271088,1,2,2,996,322,0.970883534136546,967,803,1009,0.323293172690763,4.20281124497992,326,8,1
"90",2015-08-01,"Orum",7,2,19.6850986480713,1.52637541294098,1,2,2,410,248,0.64390243902439,264,443,451,0.604878048780488,24.8,273,8,1
"91",2015-08-01,"Alebtong",7,2,18.5738353729248,1.85619902610779,1,2,2,626,288,0.987220447284345,618,642,637,0.460063897763578,5.06070287539936,293,8,1
"92",2015-09-01,"Nagongera",8,3,29.5893859863281,24.3369827270508,1,2,2,941,85,0.138150903294368,130,732,949,0.0903294367693943,0.722635494155154,86,9,1
"93",2015-09-01,"Amolatar",8,3,15.0874328613281,15.8918151855469,1,2,2,483,84,0.975155279503106,471,1346,518,0.173913043478261,6.08695652173913,90,9,1
"94",2015-09-01,"Dokolo",8,3,14.2028656005859,17.2422122955322,1,2,2,1115,254,0.994618834080717,1109,1224,1131,0.22780269058296,3.64484304932735,258,9,1
"95",2015-09-01,"Orum",8,3,20.6705017089844,19.6850986480713,1,2,2,408,214,0.590686274509804,241,396,491,0.524509803921569,43.5343137254902,258,9,1
"96",2015-09-01,"Alebtong",8,3,14.9469394683838,18.5738353729248,1,2,2,610,176,0.998360655737705,609,884,630,0.288524590163934,5.77049180327869,182,9,1
"97",2015-10-01,"Nagongera",9,4,33.9931335449219,29.5893859863281,1,2,2,952,69,0.15546218487395,148,985,955,0.0724789915966387,0.217436974789916,69,10,1
"98",2015-10-01,"Amolatar",9,4,39.6445274353027,15.0874328613281,1,2,2,378,46,0.989417989417989,374,1358,507,0.121693121693122,15.6984126984127,62,10,1
"99",2015-10-01,"Dokolo",9,4,33.2880706787109,14.2028656005859,1,2,2,971,130,0.989701338825953,961,834,995,0.133882595262616,3.21318228630278,133,10,1
"100",2015-10-01,"Orum",9,4,25.3165149688721,20.6705017089844,1,2,2,792,558,0.391414141414141,310,379,873,0.704545454545455,57.0681818181818,615,10,1
"101",2015-10-01,"Alebtong",9,4,27.85422706604,14.9469394683838,1,2,2,541,171,0.985212569316081,533,923,589,0.316081330868762,15.1719038817006,186,10,1
"102",2015-11-01,"Nagongera",10,5,9.09992599487305,33.9931335449219,1,2,2,957,63,0.509926854754441,488,1152,966,0.0658307210031348,0.592476489028213,64,11,1
"103",2015-11-01,"Amolatar",10,1,9.66194343566895,39.6445274353027,2,3,3,497,70,0.96579476861167,480,1480,680,0.140845070422535,25.7746478873239,96,11,1
"104",2015-11-01,"Dokolo",10,1,12.1128740310669,33.2880706787109,2,3,3,1369,149,0.975894813732652,1336,1072,1397,0.108838568298028,3.04747991234478,152,11,1
"105",2015-11-01,"Orum",10,5,9.36563968658447,25.3165149688721,1,2,2,709,369,0.779971791255289,553,445,756,0.520451339915374,24.4612129760226,393,11,1
"106",2015-11-01,"Alebtong",10,1,10.9151554107666,27.85422706604,2,3,3,710,178,0.957746478873239,680,1129,766,0.250704225352113,14.0394366197183,192,11,1
"107",2015-12-01,"Nagongera",11,1,12.9803829193115,9.09992599487305,2,3,3,587,44,0.449744463373083,264,1080,589,0.0749574105621806,0.149914821124361,44,12,1
"108",2015-12-01,"Amolatar",11,2,8.91954803466797,9.66194343566895,2,3,3,627,74,0.985645933014354,618,1272,675,0.118022328548644,5.66507177033493,80,12,1
"109",2015-12-01,"Dokolo",11,2,11.8559436798096,12.1128740310669,2,3,3,730,128,0.96027397260274,701,1278,742,0.175342465753425,2.1041095890411,130,12,1
"110",2015-12-01,"Orum",11,1,9.773681640625,9.36563968658447,2,3,3,522,203,0.798850574712644,417,361,562,0.388888888888889,15.5555555555556,219,12,1
"111",2015-12-01,"Alebtong",11,2,9.75077724456787,10.9151554107666,2,3,3,535,99,0.936448598130841,501,1309,593,0.185046728971963,10.7327102803738,110,12,1
"112",2016-01-01,"Nagongera",12,2,10.6426486968994,12.9803829193115,2,3,3,579,32,0.347150259067358,201,1370,585,0.0552677029360967,0.33160621761658,32,1,1
"113",2016-01-01,"Amolatar",12,3,9.79740905761719,8.91954803466797,2,3,3,552,71,0.943840579710145,521,1006,555,0.128623188405797,0.385869565217391,71,1,1
"114",2016-01-01,"Dokolo",12,3,12.9467830657959,11.8559436798096,2,3,3,878,182,0.968109339407745,850,1536,895,0.207289293849658,3.52391799544419,186,1,1
"115",2016-01-01,"Orum",12,2,8.45096778869629,9.773681640625,2,3,3,659,330,0.798179059180577,526,352,716,0.500758725341426,28.5432473444613,359,1,1
"116",2016-01-01,"Alebtong",12,3,8.05072402954102,9.75077724456787,2,3,3,587,150,0.945485519591141,555,959,618,0.255536626916525,7.92163543441226,158,1,1
"117",2016-02-01,"Nagongera",13,3,21.9492282867432,10.6426486968994,2,2,3,509,38,0.388998035363458,198,1229,518,0.0746561886051081,0.671905697445973,39,2,2
"118",2016-02-01,"Amolatar",13,4,6.36274814605713,9.79740905761719,2,2,3,374,59,0.885026737967914,331,1123,376,0.157754010695187,0.315508021390374,59,2,2
"119",2016-02-01,"Dokolo",13,4,5.57674598693848,12.9467830657959,2,2,3,547,128,0.96526508226691,528,798,559,0.23400365630713,2.80804387568556,131,2,2
"120",2016-02-01,"Orum",13,3,4.51772356033325,8.45096778869629,2,2,3,424,322,0.186320754716981,79,337,467,0.759433962264151,32.6556603773585,355,2,2
"121",2016-02-01,"Alebtong",13,4,4.78580760955811,8.05072402954102,2,2,3,382,57,0.931937172774869,356,791,443,0.149214659685864,9.1020942408377,66,2,2
"122",2016-03-01,"Nagongera",14,4,17.2532749176025,21.9492282867432,2,2,3,469,35,0.590618336886994,277,1278,473,0.0746268656716418,0.298507462686567,35,3,2
"123",2016-03-01,"Amolatar",14,5,6.02893209457397,6.36274814605713,2,2,3,374,59,0.970588235294118,363,954,374,0.157754010695187,0,59,3,2
"124",2016-03-01,"Dokolo",14,5,5.25607776641846,5.57674598693848,2,2,3,514,82,0.982490272373541,505,1043,528,0.159533073929961,2.23346303501946,84,3,2
"125",2016-03-01,"Orum",14,4,5.64990854263306,4.51772356033325,2,2,3,553,289,0.61121157323689,338,374,592,0.522603978300181,20.3815551537071,309,3,2
"126",2016-03-01,"Alebtong",14,5,5.24386024475098,4.78580760955811,2,2,3,370,51,0.497297297297297,184,1005,434,0.137837837837838,8.82162162162162,60,3,2
"127",2016-04-01,"Nagongera",15,5,21.4127807617188,17.2532749176025,2,2,3,406,30,0.711822660098522,289,1190,412,0.0738916256157636,0.443349753694581,30,4,2
"128",2016-04-01,"Amolatar",15,6,19.2157211303711,6.02893209457397,2,2,3,403,49,0.975186104218362,393,1236,406,0.121588089330025,0.364764267990074,49,4,2
"129",2016-04-01,"Dokolo",15,6,19.3047943115234,5.25607776641846,2,2,3,539,82,0.975881261595547,526,996,544,0.152133580705009,0.760667903525046,83,4,2
"130",2016-04-01,"Orum",15,5,22.8566932678223,5.64990854263306,2,2,3,568,183,0.880281690140845,500,363,606,0.322183098591549,12.2429577464789,195,4,2
"131",2016-04-01,"Alebtong",15,6,17.2111167907715,5.24386024475098,2,2,3,310,31,0.796774193548387,247,998,490,0.1,18,49,4,2
"132",2016-05-01,"Nagongera",16,6,20.5887336730957,21.4127807617188,2,2,3,682,105,0.486803519061584,332,1330,686,0.153958944281525,0.6158357771261,106,5,2
"133",2016-05-01,"Amolatar",16,7,8.66426372528076,19.2157211303711,2,2,3,525,140,0.946666666666667,497,1072,535,0.266666666666667,2.66666666666667,143,5,2
"134",2016-05-01,"Dokolo",16,7,8.03455066680908,19.3047943115234,2,2,3,841,258,0.97384066587396,819,1394,852,0.306777645659929,3.37455410225922,261,5,2
"135",2016-05-01,"Orum",16,6,7.13131332397461,22.8566932678223,2,2,3,684,252,0.91374269005848,625,408,733,0.368421052631579,18.0526315789474,270,5,2
"136",2016-05-01,"Alebtong",16,7,7.92594051361084,17.2111167907715,2,2,3,890,239,0.871910112359551,776,886,1071,0.268539325842697,48.6056179775281,288,5,2
"137",2016-06-01,"Nagongera",17,7,8.67260646820068,20.5887336730957,2,2,3,1242,399,0.507246376811594,630,1202,1256,0.321256038647343,4.4975845410628,403,6,2
"138",2016-06-01,"Amolatar",17,8,4.97198581695557,8.66426372528076,2,2,3,723,301,0.95850622406639,693,1118,727,0.416320885200553,1.66528354080221,303,6,2
"139",2016-06-01,"Dokolo",17,1,6.68821144104004,8.03455066680908,3,3,4,500,129,0.932,466,1055,505,0.258,1.29,130,6,2
"140",2016-06-01,"Orum",17,1,6.6888427734375,7.13131332397461,3,3,4,777,341,0.75032175032175,583,366,819,0.438867438867439,18.4324324324324,359,6,2
"141",2016-06-01,"Alebtong",17,8,6.563796043396,7.92594051361084,2,2,3,1441,957,0.959056210964608,1382,876,1671,0.66412213740458,152.748091603053,1110,6,2
"142",2016-07-01,"Nagongera",18,1,2.44114708900452,8.67260646820068,3,2,4,1156,222,0.449826989619377,520,807,1162,0.192041522491349,1.1522491349481,223,7,2
"143",2016-07-01,"Amolatar",18,9,1.28087782859802,4.97198581695557,2,1,3,526,261,0.456273764258555,240,844,527,0.496197718631179,0.496197718631179,261,7,2
"144",2016-07-01,"Dokolo",18,2,2.56952238082886,6.68821144104004,3,2,4,542,121,0.913284132841328,495,1213,559,0.223247232472325,3.79520295202952,125,7,2
"145",2016-07-01,"Orum",18,2,2.0324010848999,6.6888427734375,3,2,4,732,327,0.48224043715847,353,506,786,0.44672131147541,24.1229508196721,351,7,2
"146",2016-07-01,"Alebtong",18,9,2.42330408096313,6.563796043396,2,1,3,1042,401,0.142034548944338,148,1041,1462,0.384836852207294,161.631477927063,563,7,2
"147",2016-08-01,"Nagongera",19,2,6.05355978012085,2.44114708900452,3,2,4,736,52,0.410326086956522,302,1011,739,0.0706521739130435,0.21195652173913,52,8,2
"148",2016-08-01,"Amolatar",19,10,3.50978803634644,1.28087782859802,2,1,3,621,223,0.209339774557166,130,1192,626,0.359098228663446,1.79549114331723,225,8,2
"149",2016-08-01,"Dokolo",19,3,3.64089632034302,2.56952238082886,3,2,4,863,183,0.951332560834299,821,1290,874,0.212050984936269,2.33256083429896,185,8,2
"150",2016-08-01,"Orum",19,3,5.08997488021851,2.0324010848999,3,2,4,936,465,0.463675213675214,434,546,973,0.496794871794872,18.3814102564103,483,8,2
"151",2016-08-01,"Alebtong",19,10,4.18928718566895,2.42330408096313,2,1,3,1323,687,0.631897203325775,836,624,1531,0.519274376417234,108.009070294785,795,8,2
"152",2016-09-01,"Nagongera",20,3,29.7634391784668,6.05355978012085,3,2,4,522,35,0.524904214559387,274,1201,529,0.0670498084291188,0.469348659003831,35,9,2
"153",2016-09-01,"Amolatar",20,11,28.575927734375,3.50978803634644,2,1,3,193,83,0.580310880829015,112,473,309,0.430051813471503,49.8860103626943,133,9,2
"154",2016-09-01,"Dokolo",20,4,27.8666133880615,3.64089632034302,3,2,4,550,111,0.907272727272727,499,1374,553,0.201818181818182,0.605454545454545,112,9,2
"155",2016-09-01,"Orum",20,4,31.158317565918,5.08997488021851,3,2,4,1004,530,0.541832669322709,544,460,1047,0.527888446215139,22.699203187251,553,9,2
"156",2016-09-01,"Alebtong",20,11,31.159294128418,4.18928718566895,2,1,3,982,509,0.227087576374745,223,835,1088,0.518329938900204,54.9429735234216,564,9,2
"157",2016-10-01,"Nagongera",21,4,10.5590677261353,29.7634391784668,3,2,4,578,39,0.693771626297578,401,1127,578,0.0674740484429066,0,39,10,2
"158",2016-10-01,"Amolatar",21,12,8.05157661437988,28.575927734375,2,1,3,409,177,0.968215158924205,396,833,653,0.432762836185819,105.59413202934,283,10,2
"159",2016-10-01,"Dokolo",21,5,11.561990737915,27.8666133880615,3,2,4,632,148,0.762658227848101,482,1457,643,0.234177215189873,2.57594936708861,151,10,2
"160",2016-10-01,"Orum",21,5,13.2439241409302,31.158317565918,3,2,4,937,653,0.411953041622198,386,546,957,0.696905016008538,13.9381003201708,667,10,2
"161",2016-10-01,"Alebtong",21,12,12.1327228546143,31.159294128418,2,1,3,840,533,0.51547619047619,433,887,1018,0.634523809523809,112.945238095238,646,10,2
"162",2016-11-01,"Nagongera",22,5,33.0622978210449,10.5590677261353,3,2,4,523,35,0.709369024856597,371,1489,524,0.0669216061185468,0.0669216061185468,35,11,2
"163",2016-11-01,"Amolatar",22,1,16.4232902526855,8.05157661437988,3,1,4,2,1,1,2,1082,739,0.5,368.5,370,11,2
"164",2016-11-01,"Dokolo",22,6,17.7602348327637,11.561990737915,3,1,4,701,249,0.944365192582026,662,1888,727,0.355206847360913,9.23537803138374,258,11,2
"165",2016-11-01,"Orum",22,6,15.6589365005493,13.2439241409302,3,2,4,1080,560,0.532407407407407,575,517,1085,0.518518518518518,2.59259259259259,563,11,2
"166",2016-11-01,"Alebtong",22,13,17.6254444122314,12.1327228546143,2,0,3,817,631,0.979192166462668,800,1059,980,0.77233782129743,125.891064871481,757,11,2
"167",2016-12-01,"Nagongera",23,6,38.7010231018066,33.0622978210449,3,1,4,481,38,0.656964656964657,316,838,481,0.079002079002079,0,38,12,2
"168",2016-12-01,"Amolatar",23,2,20.5110092163086,16.4232902526855,3,1,4,1,0,1,1,854,450,0,0,0,12,2
"169",2016-12-01,"Dokolo",23,7,23.397102355957,17.7602348327637,3,1,4,412,131,0.905339805825243,373,1439,420,0.317961165048544,2.54368932038835,134,12,2
"170",2016-12-01,"Orum",23,7,15.9141035079956,15.6589365005493,3,1,4,838,470,0.630071599045346,528,443,841,0.560859188544153,1.68257756563246,472,12,2
"171",2016-12-01,"Alebtong",23,1,18.0202770233154,17.6254444122314,3,1,4,304,147,0.980263157894737,298,938,611,0.483552631578947,148.450657894737,295,12,2
"172",2017-01-01,"Nagongera",24,7,50.3397483825684,38.7010231018066,3,1,4,572,38,0.769230769230769,440,1133,572,0.0664335664335664,0,38,1,2
"173",2017-01-01,"Amolatar",24,3,23.9139175415039,20.5110092163086,3,1,4,67,42,1,67,628,273,0.626865671641791,129.134328358209,171,1,2
"174",2017-01-01,"Dokolo",24,8,32.4774551391602,23.397102355957,3,1,4,387,115,0.92764857881137,359,1893,405,0.297157622739018,5.34883720930233,120,1,2
