"","monthyear_date","site","mths_since_irs","precip","precip_lag","tested","cases","proportion_rdt","count_rdt","notsuspect","suspect","tpr","tpr_adj_cases","cases_adjusted","month","time_cat"
"1",2016-03-01,"Anyeke",0,3.98676419258118,3.5442328453064,462,260,0.664502164502164,307,1224,785,0.562770562770563,181.774891774892,442,3,0
"2",2016-03-01,"Aboke",0,3.85728359222412,4.75096225738525,708,492,0.998587570621469,707,621,761,0.694915254237288,36.8305084745763,529,3,0
"3",2016-03-01,"Patongo",0,4.79594135284424,4.20973968505859,877,458,0.994298745724059,872,634,890,0.522234891676169,6.78905359179019,465,3,0
"4",2016-03-01,"Atiak",0,5.02549457550049,3.11205744743347,673,634,1,673,1046,852,0.942050520059435,168.627043090639,803,3,0
"5",2016-04-01,"Anyeke",0,13.1700763702393,3.98676419258118,1106,837,0.995479204339964,1101,1566,1505,0.756781193490054,301.955696202532,1139,4,0
"6",2016-04-01,"Aboke",0,12.8588523864746,3.85728359222412,705,543,0.991489361702128,699,651,746,0.770212765957447,31.5787234042553,575,4,0
"7",2016-04-01,"Patongo",0,15.9452056884766,4.79594135284424,598,260,0.994983277591973,595,660,608,0.434782608695652,4.34782608695652,264,4,0
"8",2016-04-01,"Atiak",0,9.20440101623535,5.02549457550049,1077,792,0.996285979572888,1073,795,1260,0.735376044568245,134.573816155989,927,4,0
"9",2016-05-01,"Anyeke",0,4.53108835220337,13.1700763702393,1941,1611,0.997939206594539,1937,1333,2447,0.829984544049459,419.972179289026,2031,5,0
"10",2016-05-01,"Aboke",0,5.14743995666504,12.8588523864746,1106,964,0.999095840867993,1105,985,1928,0.871609403254973,716.462929475588,1680,5,0
"11",2016-05-01,"Patongo",0,6.13846683502197,15.9452056884766,1651,1095,0.998788612961841,1649,505,1666,0.663234403391884,9.94851605087825,1105,5,0
"12",2016-05-01,"Atiak",0,3.30833864212036,9.20440101623535,2857,2466,1,2857,824,3363,0.863143157157858,436.750437521876,2903,5,0
"13",2016-06-01,"Aduku",0,5.55612564086914,4.93456363677979,1528,1116,0.881544502617801,1347,877,1804,0.730366492146597,201.581151832461,1318,6,0
"14",2016-06-01,"Anyeke",0,5.60512828826904,4.53108835220337,1449,1141,0.900621118012422,1305,1321,2048,0.78743961352657,471.676328502416,1613,6,0
"15",2016-06-01,"Aboke",0,4.96369791030884,5.14743995666504,1203,1022,0.985037406483791,1185,817,1633,0.84954280964256,365.303408146301,1387,6,0
"16",2016-06-01,"Awach",0,4.97419452667236,3.31901407241821,1520,1170,0.998026315789474,1517,806,1953,0.769736842105263,333.296052631579,1503,6,0
"17",2016-06-01,"Lalogi",0,5.42634677886963,4.67495775222778,3444,2933,0.999709639953542,3443,1657,3511,0.851626016260163,57.0589430894309,2990,6,0
"18",2016-06-01,"Patongo",0,6.84825277328491,6.13846683502197,1579,1171,0.999366687777074,1578,492,1583,0.741608613046232,2.96643445218493,1174,6,0
"19",2016-06-01,"Atiak",0,3.20274138450623,3.30833864212036,2343,2065,0.994451557831839,2330,864,2725,0.881348698250107,336.675202731541,2402,6,0
"20",2016-06-01,"Namokora",0,6.18207168579102,5.76511716842651,1051,951,0.999048525214082,1050,94,1066,0.904852521408183,13.5727878211227,965,6,0
"21",2016-07-01,"Aduku",0,1.46690940856934,5.55612564086914,1777,1262,0.821609454136185,1460,833,1970,0.710185706246483,137.065841305571,1399,7,0
"22",2016-07-01,"Anyeke",0,0.95643538236618,5.60512828826904,1136,864,0.546654929577465,621,1302,1363,0.76056338028169,172.647887323944,1037,7,0
"23",2016-07-01,"Aboke",0,1.10671305656433,4.96369791030884,704,533,0.985795454545455,694,1083,887,0.757102272727273,138.549715909091,672,7,0
"24",2016-07-01,"Awach",0,0.504827857017517,4.97419452667236,1024,847,0.9892578125,1013,1080,1336,0.8271484375,258.0703125,1105,7,0
"25",2016-07-01,"Lalogi",0,1.03737831115723,5.42634677886963,2946,2103,0.998642226748133,2942,964,2959,0.713849287169043,9.28004073319756,2112,7,0
"26",2016-07-01,"Patongo",0,1.4251024723053,6.84825277328491,1259,792,0.999205718824464,1258,1076,1269,0.629070691024623,6.29070691024623,798,7,0
"27",2016-07-01,"Atiak",0,0.402170926332474,3.20274138450623,2040,1665,0.997058823529412,2034,873,2221,0.816176470588235,147.727941176471,1813,7,0
